ID,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.08,2014-02-20,,,,,,,0.0,,,,,,,,,,,,
AS14.08,2014-02-21,,,,,,,0.0,,,,,,,,,,,,
AS14.08,2014-02-22,,,,,,,0.0,,,,,,,,,,,,
AS14.08,2014-02-23,,,,,,,0.0,,,,,,,,,,,,
AS14.08,2014-02-24,,,,,,,0.0,,,,,,,,,,,,
AS14.08,2014-02-25,,,,,,1.0,0.0,,,,,,,,,,,,
AS14.08,2014-02-26,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.08,2014-02-27,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.08,2014-02-28,,,,,,0.0,4.0,,,,,,,,,,,,
AS14.08,2014-03-01,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.08,2014-03-02,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.08,2014-03-03,,,,,,0.0,7.0,,,,,,,,,,,,
AS14.08,2014-03-04,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.08,2014-03-05,6.333333333333333,0.0,0.3333333333333333,,,0.0,0.0,,,,,,,,,,,,
AS14.08,2014-03-06,7.2,-0.6,0.6,,,0.0,13.0,,,,,,,,,,,,
AS14.08,2014-03-07,7.4,0.6,1.2,,,0.0,3.0,,,,,,,,,,,,
AS14.08,2014-03-08,7.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,
AS14.08,2014-03-09,7.2,-1.0,1.2,,,0.0,0.0,,,,,,,,,,,,
AS14.08,2014-03-10,6.8,-1.0,0.6,,,0.0,4.0,,,,,,,,,,,,
AS14.08,2014-03-11,6.6,0.4,0.4,,,0.0,3.0,,,,,,,,,,,,
AS14.08,2014-03-12,7.0,0.6,1.0,,,0.0,0.0,,,,,,,,,,,,
AS14.08,2014-03-13,6.6,0.0,0.6,,159.98600006103516,0.0,11.0,35.963,34.038999999999994,,,,,25.85,82.96300000000001,,,13.062,
AS14.08,2014-03-14,7.4,-0.2,1.2,,809.741000175476,0.0,11.0,65.02700000000002,183.56099999999998,,,,,42.257999999999996,373.6009999999999,64.891,66.501,20.109,
AS14.08,2014-03-15,6.4,-0.6,0.6,,357.8640000820163,0.0,3.0,27.057000000000002,213.64800000000002,,,,,40.554,331.84,0.0,0.0,0.0,
AS14.08,2014-03-16,7.0,-1.25,1.25,,299.6609997749328,0.0,0.0,11.068,127.44899999999998,,,,,56.27499999999999,337.61400000000003,0.0,0.0,11.119,
AS14.08,2014-03-17,5.4,0.0,0.2,0.0333333333333333,413.13200020790094,0.0,0.0,56.584,209.84900000000002,,,,,68.395,242.766,0.0,0.0,0.0,
AS14.08,2014-03-18,6.4,-0.2,0.6,0.683792682766509,271.79399991035467,0.0,0.0,5.92,239.508,4.311,,,,47.137,236.30599999999998,0.0,0.0,0.0,
AS14.08,2014-03-19,7.0,-0.2,1.0,1.5124119173037167,310.0229995250703,1.0,0.0,30.634999999999998,292.69100000000003,5.808,,,,45.59,207.41100000000003,0.0,0.0,18.195999999999998,
AS14.08,2014-03-20,6.4,-0.2,0.8,1.380573064221414,294.9139993190766,0.0,1.0,22.068,216.148,0.0,,,,48.01,173.69299999999998,0.0,0.0,0.0,
AS14.08,2014-03-21,6.6,-0.4,0.6,0.21461525675166407,1004.7059998512269,0.0,4.0,33.214999999999996,451.42300000000006,0.0,,,,52.181,644.4939999999999,0.0,0.0,24.219,
AS14.08,2014-03-22,6.4,-0.4,0.8,0.5335549068563883,215.4750001430512,0.0,0.0,10.556999999999999,158.322,0.0,,,,43.157000000000004,452.75699999999995,0.0,0.0,16.075,
AS14.08,2014-03-23,7.2,-0.2,0.8,1.0124358093194534,465.94300007820124,2.0,0.0,48.276999999999994,66.446,0.0,,,,49.222,331.1360000000001,120.681,0.0,15.083,
AS14.08,2014-03-24,6.8,-0.8,1.0,1.1113899063038792,312.2180001735686,0.0,0.0,14.427,74.807,0.0,,,,52.022999999999996,413.778,0.0,0.0,11.062999999999999,
AS14.08,2014-03-25,7.2,-0.6,1.0,0.4055438842203547,305.5700001716615,0.0,1.0,13.602,69.815,7.161,,,,46.936,229.228,0.0,0.0,0.0,
AS14.08,2014-03-26,6.5,-0.25,0.5,2.0585320417287627,869.2670006752016,0.0,5.0,77.79200000000002,600.267,0.0,,,,45.978,297.94000000000005,0.0,0.0,11.029,
AS14.08,2014-03-27,6.333333333333333,0.0,0.5,2.0882760326552465,375.03300023078924,0.0,6.0,61.836000000000006,304.90299999999996,0.0,,,,56.987,214.011,0.0,0.0,4.008,
AS14.08,2014-03-28,6.25,-0.25,0.5,0.3974342891067275,907.6309998035431,1.0,12.0,85.883,382.0509999999998,0.0,,,,52.028,404.9670000000001,0.0,87.635,0.0,
AS14.08,2014-03-29,7.166666666666667,-0.16666666666666666,1.0,0.5986588950584887,221.6580004692077,0.0,2.0,17.171999999999997,261.013,4.852,,,,61.195,182.13899999999998,0.0,0.0,0.0,
AS14.08,2014-03-30,6.8,0.0,0.6,1.8042827984452516,319.6639993190765,0.0,0.0,9.926,158.78699999999998,0.0,,,,43.081999999999994,357.369,0.0,0.0,0.0,
AS14.08,2014-03-31,7.6,0.0,1.2,1.8944316436251927,701.6969995498656,0.0,0.0,3.048,473.92,20.184,,,,50.666,357.7389999999999,0.0,0.0,14.035,
AS14.08,2014-04-01,7.2,-1.0,1.0,1.4341386554621842,160.73800039291376,0.0,0.0,28.205000000000002,300.17800000000005,12.876,,,,59.789,284.03099999999995,0.0,0.0,3.005,
AS14.08,2014-04-02,6.6,-0.4,0.8,0.11605366303139589,106.67400074005131,0.0,0.0,4.028,153.74400000000003,0.0,,,,51.73400000000001,208.186,0.0,0.0,0.0,
AS14.08,2014-04-03,7.0,0.0,1.3333333333333333,1.8904292552951265,543.6429989337921,0.0,0.0,36.467000000000006,562.3889999999999,0.0,,,,60.93399999999999,343.506,0.0,0.0,22.216,
AS14.08,2014-04-04,7.5,0.25,1.25,0.7469753420945673,518.7780010700226,2.0,0.0,39.92,190.82300000000004,0.0,,,,34.475,393.923,0.0,0.0,9.065,
AS14.08,2014-04-05,7.4,0.2,1.2,3.081939393939394,568.6529998779296,0.0,0.0,8.64,261.94899999999996,0.0,,,,46.662,537.022,0.0,0.0,17.057,
AS14.08,2014-04-06,7.6,0.0,1.25,0.1747256469313101,308.07000017166126,0.0,0.0,9.164,203.10999999999999,11.032,,,,34.396,352.50199999999995,0.0,0.0,11.055,
AS14.08,2014-04-07,7.0,0.0,1.0,2.4593552110836097,876.8029994964604,1.0,6.0,99.152,676.7660000000001,6.068,,,,69.48,665.1360000000001,0.0,7.028,0.0,
AS14.08,2014-04-08,6.5,-0.25,0.5,1.3955590134712605,736.3720011711121,0.0,0.0,67.864,473.3679999999998,0.0,,,,56.654,665.504,0.0,0.0,31.197000000000003,
AS14.08,2014-04-09,6.25,0.25,0.5,0.8880578512396696,545.4960002899171,0.0,0.0,23.075,252.02599999999995,0.0,,,,29.208999999999996,314.55999999999995,0.0,0.0,6.016,
AS14.08,2014-04-10,7.6,1.2,1.4,4.957758305825708,1105.2069997787478,0.0,0.0,45.139,890.8960000000003,0.0,,,,28.290999999999997,698.1720000000001,0.0,0.0,26.142,
AS14.08,2014-04-11,7.6,0.6,1.0,1.7792531798860893,356.66800045967113,1.0,0.0,40.82899999999999,243.04800000000003,12.045,,,,48.116,484.16799999999995,0.0,0.0,3.01,
AS14.08,2014-04-12,7.0,0.0,0.8,0.6006585397230986,354.7019999027251,0.0,0.0,0.0,76.84199999999998,0.0,,,,48.556,192.06,0.0,0.0,0.0,
AS14.08,2014-04-13,7.6,0.0,1.2,0.11585029899885771,328.1520004272459,0.0,0.0,8.147,253.726,4.579,,,,44.905,251.49700000000004,0.0,0.0,5.043,
AS14.08,2014-04-14,6.6,0.2,0.6,1.5576740773404352,512.5860006809236,0.0,0.0,89.016,403.82699999999994,0.0,,,,62.184000000000005,444.06499999999994,0.0,0.0,31.393,
AS14.08,2014-04-15,6.4,-0.8,0.6,0.8181818181818181,627.2759993076326,0.0,0.0,42.632999999999996,147.67800000000003,0.0,,,,54.181,576.7769999999999,0.0,0.0,0.0,
AS14.08,2014-04-16,6.6,-0.6,0.8,1.64633655394525,440.5499997138976,0.0,0.0,55.747,282.702,5.137,,,,45.32899999999999,290.927,0.0,0.0,33.39,
AS14.08,2014-04-17,6.2,-1.0,0.8,2.3323576182208505,604.8759999275208,0.0,0.0,51.584,442.5609999999999,7.087999999999999,,,,53.483999999999995,464.4649999999999,34.370999999999995,0.0,3.038,
AS14.08,2014-04-18,6.0,-0.4,0.6,1.177007667473769,267.112999677658,0.0,0.0,8.937,118.23,0.0,,,,50.73,214.89,,0.0,0.0,
AS14.08,2014-04-19,7.8,1.4,1.2,0.936069465267366,308.5659990310669,0.0,0.0,78.728,144.062,11.122,,,,46.93299999999999,468.776,,22.302,7.023,
AS14.08,2014-04-20,6.4,-1.2,0.8,0.11758427508934621,507.68699979782093,0.0,0.0,10.603,85.042,14.272,,,,36.373000000000005,456.97,,17.156,15.074,
AS14.08,2014-04-21,6.4,-1.0,0.6,0.7030790320020459,408.77499938011164,0.0,0.0,38.028000000000006,212.313,0.0,,,5.032,31.308,510.9550000000001,,0.0,6.026,
AS14.08,2014-04-22,6.0,-0.6,0.4,1.8575986329310197,585.2769994735717,0.0,0.0,19.13,191.872,0.0,,,,46.998,369.369,,0.0,0.0,
AS14.08,2014-04-23,5.6,0.0,0.4,2.9994246539769103,428.77200055122375,0.0,0.0,40.513999999999996,338.1149999999999,0.0,,,,51.104,263.586,,0.0,0.0,
AS14.08,2014-04-24,6.666666666666667,0.3333333333333333,1.0,3.072141886818643,519.649999141693,0.0,0.0,26.485999999999997,354.94499999999994,3.01,,,,50.423,298.012,,0.0,0.0,
AS14.08,2014-04-25,6.333333333333333,0.0,0.8,0.6797043010752684,287.61600041389465,0.0,0.0,32.317,248.022,0.0,,,,51.705,261.80400000000003,,0.0,0.0,
AS14.08,2014-04-26,6.0,-0.5,0.25,1.1322916666666676,454.7970004081725,0.0,0.0,21.496999999999996,96.66400000000002,0.0,,,,29.159,237.624,,0.0,0.0,
AS14.08,2014-04-27,6.0,-0.8333333333333334,0.6666666666666666,0.130316091954023,132.00200009346003,0.0,3.0,24.717999999999996,53.671,0.0,,,,34.178000000000004,254.798,,0.0,0.0,
AS14.08,2014-04-28,5.8,-0.8,0.6,0.534057971014493,320.4740002155305,0.0,,7.986000000000001,70.143,0.0,,,,28.338,265.421,,0.0,0.0,
AS14.08,2014-04-29,5.75,-0.25,0.25,0.7439075630252102,491.4029998779297,0.0,,21.515,275.02899999999994,0.0,,,,39.375,201.339,,0.0,0.0,
AS14.08,2014-04-30,6.666666666666667,-0.5,1.0,0.8358009583143602,313.1239995956423,0.0,,26.700000000000003,260.20300000000003,6.013,,,,38.314,439.33,,0.0,0.0,
AS14.08,2014-05-01,7.0,0.4,0.8,0.8955383652711468,431.68200016021717,0.0,,20.229,155.18999999999997,9.205,,,,57.046,157.48499999999999,,0.0,3.004,
AS14.08,2014-05-02,7.2,-0.4,1.0,4.361712184873949,325.5200004577637,0.0,,18.414,157.96099999999998,,,,,45.739999999999995,212.68099999999998,,0.0,3.172,
AS14.08,2014-05-03,7.4,0.4,1.0,5.3235295167542285,313.4349999427796,0.0,,30.546,217.64600000000002,,,,,36.627,242.9,,6.071,44.214,
AS14.08,2014-05-04,6.8,-0.2,1.0,1.0386627064618952,532.4490003585814,1.0,,60.64,335.404,,,,,34.334,271.102,,23.193,,
AS14.08,2014-05-05,6.666666666666667,-1.0,1.0,0.0416666666666667,52.480999708175574,,,,36.583999999999996,,,,,22.215,102.47,,,,
AS14.08,2014-05-06,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-07,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-08,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-09,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-10,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-11,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-12,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-13,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-14,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-15,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-16,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-17,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-18,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-19,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-20,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-21,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-22,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-23,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-24,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-25,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-26,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-27,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-28,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-29,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-30,,,,,,,,,,,,,,,,,,,
AS14.08,2014-05-31,,,,,,,,,,,,,,,,,,,
AS14.08,2014-06-01,,,,,,,,,,,,,,,,,,,
AS14.08,2014-06-02,,,,,,,,,,,,,,,,,,,
AS14.08,2014-06-03,,,,,,,,,,,,,,,,,,,
AS14.08,2014-06-04,,,,,,,,,,,,,,,,,,,
AS14.08,2014-06-05,,,,,,,,,,,,,,,,,,,
AS14.08,2014-06-06,,,,,,,,,,,,,,,,,,,
AS14.08,2014-06-07,,,,,,,,,,,,,,,,,,,
AS14.08,2014-06-08,,,,,,,,,,,,,,,,,,,
AS14.08,2014-06-09,,,,,,,,,,,,,,,,,,,
AS14.09,2014-02-17,,,,,,3.0,,,,,,,,,,,,,
AS14.09,2014-02-18,,,,,,1.0,,,,,,,,,,,,,
AS14.09,2014-02-19,,,,,,1.0,,,,,,,,,,,,,
AS14.09,2014-02-20,,,,,,0.0,,,,,,,,,,,,,
AS14.09,2014-02-21,,,,,,0.0,,,,,,,,,,,,,
AS14.09,2014-02-22,,,,,,2.0,,,,,,,,,,,,,
AS14.09,2014-02-23,,,,,,1.0,,,,,,,,,,,,,
AS14.09,2014-02-24,,,,,,1.0,,,,,,,,,,,,,
AS14.09,2014-02-25,,,,,,4.0,2.0,,,,,,,,,,,,
AS14.09,2014-02-26,,,,,,6.0,0.0,,,,,,,,,,,,
AS14.09,2014-02-27,,,,,,2.0,0.0,,,,,,,,,,,,
AS14.09,2014-02-28,,,,,,3.0,5.0,,,,,,,,,,,,
AS14.09,2014-03-01,,,,,,0.0,1.0,,,,,,,,,,,,
AS14.09,2014-03-02,,,,,,2.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-03,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-04,,,,,,1.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-05,,,,,,6.0,1.0,,,,,,,,,,,,
AS14.09,2014-03-06,,,,,,1.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-07,,,,,,3.0,1.0,,,,,,,,,,,,
AS14.09,2014-03-08,,,,,,0.0,6.0,,,,,,,,,,,,
AS14.09,2014-03-09,,,,,,6.0,3.0,,,,,,,,,,,,
AS14.09,2014-03-10,,,,,,2.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-11,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-12,,,,,,5.0,1.0,,,,,,,,,,,,
AS14.09,2014-03-13,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-14,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-15,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-16,,,,,,1.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-17,,,,,,3.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-18,,,,,,3.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-19,,,,,,3.0,4.0,,,,,,,,,,,,
AS14.09,2014-03-20,,,,,,4.0,0.0,,,,,,,,,,,,
AS14.09,2014-03-21,7.0,0.0,1.0,,664.7699990272521,3.0,1.0,5.047,409.1909999999999,297.217,,,2.113,22.337,,,,2.0199999999999996,
AS14.09,2014-03-22,7.0,0.0,0.6666666666666666,1.508333333333333,1409.9480009078977,0.0,0.0,9.341,916.2539999999999,476.58600000000007,,,13.309000000000001,13.264000000000001,32.567,24.57,,1.003,3.02
AS14.09,2014-03-23,6.75,0.75,0.25,0.7999999999999995,756.7750000953673,0.0,1.0,57.92,877.429,413.65899999999976,,,0.0,68.399,18.333,9.283,,3.0539999999999994,0.0
AS14.09,2014-03-24,7.25,0.5,0.5,1.9000000000000004,1510.4840004444125,0.0,0.0,30.725,952.9590000000002,529.4959999999999,25.072,,4.090999999999999,30.451,310.063,132.733,80.671,20.666999999999998,0.0
AS14.09,2014-03-25,6.2,0.4,-0.2,0.6166666666666667,968.4210011959075,1.0,0.0,35.515,1426.4969999999996,473.44699999999995,3.018,,2.117,55.207,37.762,32.474,0.0,3.016,17.433
AS14.09,2014-03-26,7.75,0.5,0.75,2.07157382847038,1081.4859998226168,3.0,2.0,25.238999999999997,736.838,384.59499999999986,0.0,,1.004,46.913,236.39,0.0,0.0,6.063,0.0
AS14.09,2014-03-27,7.8,-0.4,0.8,0.6500000000000005,807.2599997520447,1.0,0.0,26.381999999999998,274.915,339.593,0.0,,0.0,42.832,90.767,1.01,5.0329999999999995,0.0,14.396
AS14.09,2014-03-28,8.25,-0.25,1.0,1.9146825396825389,745.3330013751983,4.0,0.0,43.36600000000001,882.8920000000002,421.2089999999999,1.003,,6.096,51.966,188.947,242.066,17.192,15.863,0.0
AS14.09,2014-03-29,8.0,-0.4,1.0,1.975,1045.5309989452362,5.0,0.0,36.628,1176.257,450.2419999999997,0.0,,0.0,43.549,39.221000000000004,57.64,0.0,3.242,0.0
AS14.09,2014-03-30,7.75,-1.0,1.0,2.5750000000000006,1019.4019994735719,2.0,1.0,46.60699999999999,800.9130000000002,628.8279999999997,0.0,,0.0,41.815000000000005,292.31600000000003,0.0,0.0,4.061,50.67
AS14.09,2014-03-31,7.0,-0.2,0.2,2.0000000000000004,1077.7009994983673,3.0,0.0,62.392,799.8449999999999,437.6269999999997,1.004,,4.1,49.509,10.145,327.08500000000004,0.0,4.042999999999999,0.0
AS14.09,2014-04-01,7.6,0.0,0.6,1.9166666666666674,1151.9820003509521,5.0,0.0,58.753,1499.071,605.6650000000002,0.0,,0.0,64.097,107.098,0.0,0.0,5.071000000000001,0.0
AS14.09,2014-04-02,6.2,0.2,0.0,0.9932773109243694,761.3440001010897,2.0,0.0,25.525999999999996,466.0950000000001,316.14000000000016,0.0,,0.0,45.917,33.83,0.0,0.0,18.21,0.0
AS14.09,2014-04-03,7.6,0.0,0.6,4.341666666666666,1693.8969995975494,3.0,0.0,85.86500000000002,951.025,711.0219999999997,8.048,,4.04,49.752,47.114,494.128,1.009,0.0,0.0
AS14.09,2014-04-04,7.25,-0.75,0.75,1.8249999999999995,1047.207999944687,3.0,1.0,51.607,1090.246,549.013,7.041,,0.0,42.618,0.0,116.31099999999999,0.0,3.0869999999999997,0.0
AS14.09,2014-04-05,7.5,0.0,0.75,2.7750000000000004,1206.1320009231565,0.0,0.0,21.296,1023.5080000000002,577.8580000000001,0.0,80.992,1.012,39.839,23.491,0.0,0.0,1.007,0.0
AS14.09,2014-04-06,6.8,-0.4,0.8,3.333333333333333,1227.7270007133486,0.0,0.0,40.578,1073.408,548.4979999999996,0.0,,4.025,52.748999999999995,106.25300000000001,0.0,4.098,22.322,24.224
AS14.09,2014-04-07,6.2,-0.5,0.0,1.8750000000000009,896.0120010375977,0.0,0.0,21.234,546.255,469.34799999999996,5.071,,3.043,46.538999999999994,162.58599999999998,114.176,0.0,0.0,28.342
AS14.09,2014-04-08,7.2,0.0,0.6,2.0749999999999997,1632.4749999046326,0.0,1.0,33.623,693.122,530.875,11.297,,1.032,48.684,34.370999999999995,138.03399999999996,0.0,0.0,0.0
AS14.09,2014-04-09,6.5,0.25,0.25,0.716666666666667,754.6069998741151,3.0,0.0,16.249,623.26,228.40199999999996,0.0,,0.0,29.333999999999996,28.382,26.014,0.0,0.0,0.0
AS14.09,2014-04-10,6.0,0.75,0.0,0.42500000000000004,268.67500114440924,1.0,0.0,23.122,218.378,242.18099999999995,0.0,,0.0,19.387,54.126999999999995,0.0,0.0,2.019,0.0
AS14.09,2014-04-11,6.8,0.0,0.6,0.8,639.6359996795651,0.0,0.0,2.008,436.2120000000001,209.12999999999994,0.0,,0.0,19.296,0.0,74.315,33.303000000000004,0.0,0.0
AS14.09,2014-04-12,7.0,0.0,0.8,0.6249999999999999,246.3410003185273,2.0,0.0,0.0,452.55499999999984,193.17999999999995,0.0,,0.0,52.751999999999995,0.0,0.0,0.0,3.028,0.0
AS14.09,2014-04-13,6.0,-0.8,0.0,1.0333333333333332,334.5460000038147,0.0,1.0,12.187,260.619,153.47500000000002,0.0,,0.0,15.208,0.0,17.136,0.0,1.008,0.0
AS14.09,2014-04-14,5.8,-0.2,-0.2,0.41666666666666596,167.73400044441232,1.0,1.0,1.1,110.53,147.589,0.0,,5.029,25.479,0.0,24.711,0.0,0.0,0.0
AS14.09,2014-04-15,6.0,0.0,0.0,0.7083333333333335,680.9159998893739,1.0,1.0,3.016,328.69599999999997,156.198,0.0,,0.0,11.277000000000001,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-16,5.5,-0.5,-0.25,0.1090909090909091,123.28600001335141,0.0,0.0,10.120999999999999,95.48,34.84,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-17,7.0,0.0,0.75,2.098674242424243,799.6190004348755,1.0,1.0,12.238999999999999,419.539,242.5729999999999,0.0,,0.0,32.259,0.0,43.02400000000001,43.992,5.106999999999999,0.0
AS14.09,2014-04-18,6.6,-1.2,0.6,1.2621212121212124,511.2430002689361,2.0,1.0,5.22,278.51700000000005,261.9070000000001,17.113999999999997,,2.06,12.053,38.117,22.127,0.0,3.0109999999999997,0.0
AS14.09,2014-04-19,8.0,0.25,1.0,1.5840909090909092,315.50999975204473,0.0,0.0,13.157,271.615,186.308,0.0,,4.028,20.803,36.476,53.56999999999999,0.0,0.0,0.0
AS14.09,2014-04-20,6.25,0.0,0.25,0.664772727272727,165.61200022697457,0.0,0.0,2.012,57.894,67.79199999999999,0.0,,,0.0,0.0,11.157,0.0,0.0,0.0
AS14.09,2014-04-21,6.5,-1.0,0.5,0.27556818181818193,191.28899979591375,2.0,0.0,0.0,66.779,55.614999999999995,0.0,,,16.339,0.0,0.0,0.0,2.205,0.0
AS14.09,2014-04-22,6.6,-0.2,0.4,0.7727272727272726,173.6079998016358,15.0,0.0,44.31400000000001,185.714,91.35399999999997,0.0,,,0.0,26.468,0.0,0.0,,0.0
AS14.09,2014-04-23,6.333333333333333,-0.3333333333333333,0.3333333333333333,0.4706439393939394,206.03899955749515,2.0,2.0,8.094,165.57599999999996,102.792,0.0,,,0.0,28.135,0.0,30.26,,0.0
AS14.09,2014-04-24,7.2,0.2,1.0,0.630492424242424,389.5909996032715,5.0,,9.157,131.08999999999997,92.29200000000002,0.0,,,7.085,0.0,4.024,0.0,,5.032
AS14.09,2014-04-25,7.25,0.25,1.0,1.853030303030303,416.2510006427764,,,4.023,402.5849999999999,162.39,0.0,,,25.513,0.0,,19.328,,14.066
AS14.09,2014-04-26,8.0,0.0,1.0,1.9848484848484855,543.1969997882844,,,8.046,314.92199999999997,183.34199999999993,12.144,,,21.369,8.226,,,,
AS14.09,2014-04-27,6.25,-1.0,0.25,,,,,,,,,,,,,,,,
AS14.09,2014-04-28,6.6,0.0,0.6,,,,,,,,,,,,,,,,
AS14.09,2014-04-29,6.75,-0.5,0.5,,,,,,,,,,,,,,,,
AS14.09,2014-04-30,7.0,-0.5,0.75,,,,,,,,,,,,,,,,
AS14.09,2014-05-01,7.5,-0.25,0.75,,,,,,,,,,,,,,,,
AS14.09,2014-05-02,7.6,0.0,0.8,,,,,,,,,,,,,,,,
AS14.09,2014-05-03,7.75,0.25,0.75,,,,,,,,,,,,,,,,
AS14.09,2014-05-04,6.6,0.2,0.4,,,,,,,,,,,,,,,,
AS14.09,2014-05-05,6.0,-1.0,0.5,,,,,,,,,,,,,,,,
AS14.09,2014-05-06,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-07,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-08,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-09,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-10,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-11,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-12,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-13,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-14,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-15,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-16,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-17,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-18,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-19,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-20,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-21,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-22,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-23,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-24,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-25,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-26,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-27,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-28,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-29,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-30,,,,,,,,,,,,,,,,,,,
AS14.09,2014-05-31,,,,,,,,,,,,,,,,,,,
AS14.09,2014-06-01,,,,,,,,,,,,,,,,,,,
AS14.09,2014-06-02,,,,,,,,,,,,,,,,,,,
AS14.09,2014-06-03,,,,,,,,,,,,,,,,,,,
AS14.09,2014-06-04,,,,,,,,,,,,,,,,,,,
AS14.09,2014-06-05,,,,,,,,,,,,,,,,,,,
AS14.09,2014-06-06,,,,,,,,,,,,,,,,,,,
AS14.09,2014-06-07,,,,,,,,,,,,,,,,,,,
AS14.09,2014-06-08,,,,,,,,,,,,,,,,,,,
AS14.09,2014-06-09,,,,,,,,,,,,,,,,,,,
AS14.12,2014-02-17,,,,,,,,,,,,,,,,,,,
AS14.12,2014-02-18,,,,,,,,,,,,,,,,,,,
AS14.12,2014-02-19,,,,,,,1.0,,,,,,,,,,,,
AS14.12,2014-02-20,,,,,,1.0,0.0,,,,,,,,,,,,
AS14.12,2014-02-21,,,,,,2.0,0.0,,,,,,,,,,,,
AS14.12,2014-02-22,,,,,,4.0,0.0,,,,,,,,,,,,
AS14.12,2014-02-23,,,,,,2.0,0.0,,,,,,,,,,,,
AS14.12,2014-02-24,,,,,,2.0,0.0,,,,,,,,,,,,
AS14.12,2014-02-25,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.12,2014-02-26,,,,,,9.0,1.0,,,,,,,,,,,,
AS14.12,2014-02-27,,,,,,3.0,0.0,,,,,,,,,,,,
AS14.12,2014-02-28,,,,,,2.0,0.0,,,,,,,,,,,,
